Observer;Tone complexity;Session;Practice or main experiment;Chord consonance;Chord shape index;Starting pitch;Probe correctness;Probe consonance;Probe index;Response yes/no;Response accuracy;Response time;Probe amplitude correction
JK;0;1;1;0;10;1;0;NaN;3;0;1;0.66158;NaN
JK;0;1;1;0;7;5;0;NaN;2;1;0;0.62741;NaN
JK;0;1;1;0;10;1;1;NaN;1;1;1;0.97186;NaN
JK;0;1;1;1;4;2;1;NaN;1;1;1;0.79115;NaN
JK;0;1;1;0;6;1;0;NaN;1;1;0;1.3576;NaN
JK;0;1;1;1;4;3;0;0;2;0;1;0.61368;NaN
JK;0;1;1;0;10;5;0;NaN;1;0;1;0.66921;NaN
JK;0;1;1;0;10;4;1;NaN;5;1;1;0.66989;NaN
JK;0;1;1;1;1;4;0;0;3;0;1;0.63356;NaN
JK;0;1;1;1;3;3;1;NaN;3;0;0;0.58915;NaN
JK;0;1;1;1;1;3;1;NaN;1;0;0;0.60572;NaN
JK;0;1;1;0;9;2;1;NaN;5;1;1;0.75427;NaN
JK;0;1;1;0;8;5;1;NaN;3;1;1;0.84103;NaN
JK;0;1;1;0;7;5;1;NaN;5;1;1;0.61363;NaN
JK;0;1;1;0;8;4;0;NaN;2;0;1;0.53867;NaN
JK;0;1;1;1;1;3;0;1;1;0;1;1.0345;NaN
JK;0;1;1;0;9;5;0;NaN;2;0;1;1.3725;NaN
JK;0;1;1;0;6;5;1;NaN;1;0;0;0.7096;NaN
JK;0;1;1;1;5;3;1;NaN;2;0;0;0.67834;NaN
JK;0;1;1;1;2;2;1;NaN;2;0;0;1.7146;NaN
JK;0;1;1;1;1;3;0;0;3;0;1;0.91787;NaN
JK;0;1;1;1;4;5;0;0;2;0;1;0.6534;NaN
JK;0;1;1;1;5;3;1;NaN;1;0;0;1.4638;NaN
JK;0;1;1;0;7;5;0;NaN;2;0;1;2.021;NaN
JK;0;1;1;1;5;3;0;0;3;0;1;0.73353;NaN
JK;0;1;1;0;9;1;0;NaN;3;0;1;1.1812;NaN
JK;0;1;1;1;3;4;0;1;2;1;0;1.1665;NaN
JK;0;1;1;1;2;3;1;NaN;4;1;1;0.78021;NaN
JK;0;1;1;1;2;2;0;0;3;0;1;0.71662;NaN
JK;0;1;1;0;9;2;1;NaN;4;0;0;0.5861;NaN
JK;0;1;1;0;7;4;0;NaN;1;0;1;0.4292;NaN
JK;0;1;1;0;9;4;1;NaN;4;1;1;1.1588;NaN
JK;0;1;1;1;4;2;1;NaN;4;0;0;0.56388;NaN
JK;0;1;1;1;5;1;1;NaN;5;1;1;0.58694;NaN
JK;0;1;1;0;8;1;1;NaN;1;0;0;0.45148;NaN
JK;0;1;1;0;6;2;0;NaN;2;0;1;0.41021;NaN
JK;0;1;1;0;10;1;1;NaN;3;0;0;0.54502;NaN
JK;0;1;1;1;2;3;0;1;3;1;0;1.0814;NaN
JK;0;1;1;1;5;2;0;1;1;0;1;0.56389;NaN
JK;0;1;1;0;6;5;1;NaN;3;0;0;0.50444;NaN
JK;0;1;1;0;8;1;1;NaN;4;0;0;0.79781;NaN
JK;0;1;1;1;4;3;0;0;2;0;1;0.7517;NaN
JK;0;1;1;1;1;5;1;NaN;2;0;0;0.53146;NaN
JK;0;1;1;1;3;4;1;NaN;2;0;0;0.62445;NaN
JK;0;1;1;0;8;2;0;NaN;3;0;1;0.43007;NaN
JK;0;1;1;0;7;5;0;NaN;2;0;1;0.50643;NaN
JK;0;1;1;1;5;4;0;0;3;1;0;1.5972;NaN
JK;0;1;1;0;8;4;0;NaN;2;0;1;0.45125;NaN
JK;0;1;1;1;3;5;0;0;2;0;1;0.69802;NaN
JK;0;1;1;0;9;2;0;NaN;3;0;1;0.56776;NaN
JK;0;1;1;0;10;3;1;NaN;3;1;1;1.0177;NaN
JK;0;1;1;0;6;5;0;NaN;2;0;1;1.1041;NaN
JK;0;1;1;0;7;1;0;NaN;2;0;1;0.59087;NaN
JK;0;1;1;1;1;2;0;0;1;0;1;0.74075;NaN
JK;0;1;1;0;9;5;0;NaN;3;1;0;0.64502;NaN
JK;0;1;1;0;10;1;1;NaN;1;1;1;1.6923;NaN
JK;0;1;1;1;5;4;0;0;2;0;1;3.2273;NaN
JK;0;1;1;0;9;2;1;NaN;4;0;0;0.59629;NaN
JK;0;1;1;1;1;4;1;NaN;5;1;1;0.42155;NaN
JK;0;1;1;1;4;4;1;NaN;4;0;0;0.74016;NaN
JK;0;1;1;0;6;4;0;NaN;1;0;1;0.63652;NaN
JK;0;1;1;1;2;2;0;1;3;0;1;0.58966;NaN
JK;0;1;1;0;6;3;1;NaN;3;0;0;1.2225;NaN
JK;0;1;1;1;3;5;1;NaN;3;0;0;0.56046;NaN
JK;0;1;1;0;8;4;0;NaN;3;0;1;4.3698;NaN
JK;0;1;1;1;5;3;0;0;2;0;1;0.4762;NaN
JK;0;1;1;0;6;5;1;NaN;2;0;0;0.50453;NaN
JK;0;1;1;0;7;1;1;NaN;5;1;1;0.50982;NaN
JK;0;1;1;0;8;2;1;NaN;2;0;0;0.51015;NaN
JK;0;1;1;1;4;1;0;0;1;0;1;0.65144;NaN
JK;0;1;1;0;8;4;0;NaN;3;0;1;1.0565;NaN
JK;0;1;1;1;2;1;0;1;2;0;1;1.5344;NaN
JK;0;1;1;1;5;5;0;1;3;0;1;0.62146;NaN
JK;0;1;1;1;5;5;0;0;3;0;1;0.70457;NaN
JK;0;1;1;0;9;3;1;NaN;3;0;0;0.61429;NaN
JK;0;1;1;0;8;1;0;NaN;1;1;0;1.6489;NaN
JK;0;1;1;1;1;3;0;1;3;0;1;1.3041;NaN
JK;0;1;1;0;7;4;0;NaN;2;0;1;1.0768;NaN
JK;0;1;1;0;7;2;0;NaN;1;0;1;2.0202;NaN
JK;0;1;1;0;7;2;1;NaN;2;0;0;0.96452;NaN
JK;0;1;1;0;8;3;1;NaN;3;1;1;1.2153;NaN
JK;0;1;1;1;5;1;0;1;1;0;1;0.65663;NaN
JK;0;1;1;1;1;5;0;1;1;0;1;0.57378;NaN
JK;0;1;1;1;4;4;1;NaN;4;0;0;0.67725;NaN
JK;0;1;1;1;2;2;1;NaN;1;0;0;0.57456;NaN
JK;0;1;1;1;1;2;0;1;2;0;1;0.8059;NaN
JK;0;1;1;1;5;3;0;1;3;0;1;0.89897;NaN
JK;0;1;1;0;6;1;0;NaN;2;0;1;0.50762;NaN
JK;0;1;1;0;9;5;1;NaN;3;0;0;0.64619;NaN
JK;0;1;1;1;2;2;0;1;3;0;1;1.4244;NaN
JK;0;1;1;0;9;1;1;NaN;1;0;0;1.0211;NaN
JK;0;1;1;1;4;1;1;NaN;3;1;1;2.142;NaN
JK;0;1;1;1;3;4;0;0;1;0;1;0.79375;NaN
JK;0;1;1;0;7;1;0;NaN;1;0;1;0.97372;NaN
JK;0;1;1;0;8;4;1;NaN;4;0;0;1.153;NaN
JK;0;1;1;1;5;5;0;1;3;0;1;0.74164;NaN
JK;0;1;1;1;5;4;0;0;2;1;0;0.67805;NaN
JK;0;1;1;1;1;4;1;NaN;4;0;0;0.66066;NaN
JK;0;1;1;0;6;1;1;NaN;3;0;0;0.49832;NaN
JK;0;1;1;1;3;2;0;1;2;0;1;0.50065;NaN
JK;0;1;1;0;10;4;1;NaN;4;0;0;0.63947;NaN
JK;0;1;1;0;9;3;1;NaN;3;1;1;0.79008;NaN
JK;0;1;1;1;4;1;1;NaN;5;1;1;0.56752;NaN
JK;0;1;1;1;4;5;0;1;2;0;1;0.66047;NaN
JK;0;1;1;0;6;4;1;NaN;3;0;0;0.98866;NaN
JK;0;1;1;1;4;2;0;0;1;0;1;0.67296;NaN
JK;0;1;1;1;2;3;1;NaN;2;1;1;0.95972;NaN
JK;0;1;1;0;10;4;1;NaN;4;0;0;0.62059;NaN
JK;0;1;1;1;2;3;0;0;3;0;1;0.61253;NaN
JK;0;1;1;1;2;3;0;0;3;0;1;0.75471;NaN
JK;0;1;1;0;7;5;0;NaN;2;0;1;0.68934;NaN
JK;0;1;1;1;5;3;1;NaN;5;1;1;0.75;NaN
JK;0;1;1;1;4;3;1;NaN;1;0;0;0.64189;NaN
JK;0;1;1;0;9;5;0;NaN;3;0;1;1.0781;NaN
JK;0;1;1;1;2;4;0;0;3;0;1;0.65349;NaN
JK;0;1;1;1;2;5;1;NaN;5;1;1;0.65613;NaN
JK;0;1;1;1;4;3;1;NaN;5;1;1;0.68531;NaN
JK;0;1;1;1;2;4;1;NaN;3;0;0;0.64449;NaN
JK;0;1;1;1;1;1;1;NaN;5;1;1;0.66762;NaN
JK;0;1;1;1;1;3;1;NaN;3;0;0;0.66042;NaN
JK;0;1;1;0;10;2;0;NaN;2;0;1;0.59381;NaN
JK;0;1;1;1;1;1;0;0;2;0;1;0.6005;NaN
JK;0;1;1;0;10;1;1;NaN;2;0;0;0.69249;NaN
JK;0;1;1;0;6;4;0;NaN;1;0;1;1.2952;NaN
JK;0;1;1;1;3;1;0;1;2;0;1;0.59767;NaN
JK;0;1;1;0;9;4;1;NaN;1;0;0;0.67361;NaN
JK;0;1;1;0;8;3;0;NaN;2;0;1;0.62128;NaN
JK;0;1;1;0;10;3;0;NaN;3;0;1;1.387;NaN
JK;0;1;1;0;9;3;0;NaN;1;0;1;1.2241;NaN
JK;0;1;1;1;2;4;0;0;1;0;1;0.91395;NaN
JK;0;1;1;0;6;1;1;NaN;2;0;0;0.68613;NaN
JK;0;1;1;1;1;1;1;NaN;5;1;1;0.61083;NaN
JK;0;1;1;0;7;1;1;NaN;1;0;0;0.6664;NaN
JK;0;1;1;1;3;5;1;NaN;1;1;1;0.97099;NaN
JK;0;1;1;1;5;3;1;NaN;5;1;1;0.62185;NaN
JK;0;1;1;0;6;1;0;NaN;2;0;1;1.0539;NaN
JK;0;1;1;1;1;1;1;NaN;2;0;0;0.75062;NaN
JK;0;1;1;0;10;1;0;NaN;3;1;0;0.6237;NaN
JK;0;1;1;1;1;4;0;0;1;0;1;0.42128;NaN
JK;0;1;1;0;7;2;1;NaN;2;1;1;0.68154;NaN
JK;0;1;1;0;7;1;0;NaN;1;1;0;0.66181;NaN
JK;0;1;1;1;1;2;0;0;2;1;0;0.64891;NaN
JK;0;1;1;0;7;1;1;NaN;5;1;1;0.58162;NaN
JK;0;1;1;0;7;1;0;NaN;3;0;1;1.4536;NaN
JK;0;1;1;0;7;3;1;NaN;4;1;1;0.60747;NaN
JK;0;1;1;1;5;2;0;1;2;0;1;0.65191;NaN
JK;0;1;1;0;8;4;1;NaN;4;1;1;0.63304;NaN
JK;0;1;1;0;10;3;0;NaN;1;0;1;0.62065;NaN
JK;0;1;1;1;4;5;0;0;2;1;0;0.62073;NaN
JK;0;1;1;1;2;3;1;NaN;2;0;0;1.2729;NaN
JK;0;1;1;0;9;2;0;NaN;2;0;1;0.69944;NaN
JK;0;1;1;1;3;3;1;NaN;2;0;0;0.64112;NaN
JK;0;1;1;0;9;5;1;NaN;3;1;1;1.3092;NaN
JK;0;1;1;0;7;5;0;NaN;2;0;1;0.56216;NaN
JK;0;1;1;1;3;3;0;1;2;0;1;0.61713;NaN
JK;0;1;1;0;10;4;0;NaN;2;0;1;0.6517;NaN
JK;0;1;1;1;3;4;1;NaN;4;1;1;0.53385;NaN
JK;0;1;1;0;10;4;1;NaN;4;0;0;0.61328;NaN
JK;0;1;1;1;4;4;0;1;1;1;0;0.68228;NaN
JK;0;1;1;1;4;1;1;NaN;5;1;1;0.73999;NaN
JK;0;1;1;1;3;1;0;0;1;0;1;0.70832;NaN
JK;0;1;1;0;8;3;0;NaN;3;0;1;1.2449;NaN
JK;0;1;1;1;2;2;0;1;1;1;0;0.92543;NaN
JK;0;1;1;0;7;4;1;NaN;3;1;1;0.7522;NaN
JK;0;1;1;1;4;3;0;1;2;0;1;0.60138;NaN
JK;0;1;1;1;4;4;0;0;2;0;1;0.58448;NaN
JK;0;1;1;0;8;4;1;NaN;2;0;0;0.61399;NaN
JK;0;1;1;0;8;5;1;NaN;5;1;1;0.53369;NaN
JK;0;1;1;0;9;1;1;NaN;4;0;0;0.50897;NaN
JK;0;1;1;1;1;1;1;NaN;4;0;0;1.3148;NaN
JK;0;1;1;1;4;3;0;0;2;0;1;0.50929;NaN
JK;0;1;1;1;1;1;1;NaN;1;0;0;0.66164;NaN
JK;0;1;1;0;6;4;1;NaN;4;0;0;0.6569;NaN
JK;0;1;1;1;4;4;1;NaN;4;0;0;0.59008;NaN
JK;0;1;1;1;5;5;0;0;1;0;1;0.80642;NaN
JK;0;1;1;1;1;4;0;0;2;0;1;0.99294;NaN
JK;0;1;1;0;6;5;0;NaN;2;0;1;0.82922;NaN
JK;0;1;1;1;5;2;0;0;1;0;1;0.61423;NaN
JK;0;1;1;0;7;3;1;NaN;3;0;0;0.53395;NaN
JK;0;1;1;0;10;2;0;NaN;1;0;1;0.47719;NaN
JK;0;1;1;0;8;1;0;NaN;1;0;1;0.64948;NaN
JK;0;1;1;0;8;5;1;NaN;2;0;0;0.73408;NaN
JK;0;1;1;0;9;5;1;NaN;4;1;1;0.71;NaN
JK;0;1;1;1;1;3;1;NaN;3;0;0;0.69802;NaN
JK;0;1;1;1;3;2;0;0;2;0;1;0.62337;NaN
JK;0;1;1;1;3;3;0;1;3;1;0;0.63701;NaN
JK;0;1;1;0;6;1;1;NaN;3;0;0;0.51309;NaN
JK;0;1;1;0;7;1;1;NaN;1;0;0;0.65796;NaN
JK;0;1;1;1;2;1;0;0;1;1;0;1.2102;NaN
JK;0;1;1;1;1;5;1;NaN;3;0;0;2.4499;NaN
JK;0;1;1;1;1;4;1;NaN;3;0;0;0.57337;NaN
JK;0;1;1;1;1;3;1;NaN;1;0;0;0.53315;NaN
JK;0;1;1;1;1;5;1;NaN;5;1;1;0.7962;NaN
JK;0;1;1;1;3;5;0;1;3;0;1;0.60567;NaN
JK;0;1;1;0;8;5;0;NaN;2;0;1;0.61269;NaN
JK;0;1;1;1;4;4;1;NaN;4;1;1;0.8098;NaN
JK;0;1;1;1;5;3;0;1;2;0;1;0.55924;NaN
JK;0;1;1;1;1;3;1;NaN;3;1;1;0.64577;NaN
JK;0;1;1;1;3;4;0;1;3;1;0;0.92495;NaN
JK;0;1;1;1;4;1;0;1;1;0;1;0.67654;NaN
JK;0;1;1;1;3;5;1;NaN;2;0;0;1.6432;NaN
JK;0;1;1;0;10;3;1;NaN;2;0;0;0.44764;NaN
JK;0;1;1;1;2;1;0;1;2;0;1;0.83816;NaN
JK;0;1;1;1;3;1;0;0;1;0;1;0.59224;NaN
JK;0;1;1;0;8;5;0;NaN;1;1;0;1.0357;NaN
JK;0;1;1;0;8;1;0;NaN;2;0;1;0.60316;NaN
JK;0;1;1;0;10;3;0;NaN;1;0;1;0.62867;NaN
JK;0;1;1;1;3;5;0;1;2;1;0;0.59725;NaN
JK;0;1;1;1;3;4;1;NaN;2;0;0;0.67329;NaN
JK;0;1;1;0;6;5;1;NaN;4;0;0;517;NaN
JK;0;1;1;1;4;1;0;0;1;0;1;1.3393;NaN
JK;0;1;1;1;1;4;1;NaN;3;0;0;0.66891;NaN
JK;0;1;1;0;9;4;1;NaN;5;1;1;0.52307;NaN
JK;0;1;1;0;9;1;1;NaN;1;0;0;0.58046;NaN
JK;0;1;1;1;2;2;1;NaN;2;0;0;1.0204;NaN
JK;0;1;1;0;6;3;1;NaN;3;0;0;0.45084;NaN
JK;0;1;1;0;10;2;1;NaN;5;1;1;1.0096;NaN
JK;0;1;1;1;5;5;0;1;1;0;1;0.54849;NaN
JK;0;1;1;1;3;4;0;0;2;0;1;1.1409;NaN
JK;0;1;1;1;4;2;1;NaN;3;0;0;0.56352;NaN
JK;0;1;1;1;5;1;1;NaN;4;0;0;0.55451;NaN
JK;0;1;1;0;9;2;1;NaN;2;0;0;0.37143;NaN
JK;0;1;1;1;5;2;0;0;2;1;0;0.69827;NaN
JK;0;1;1;1;3;3;1;NaN;5;1;1;0.49075;NaN
JK;0;1;1;1;1;4;0;0;1;0;1;0.94031;NaN
JK;0;1;1;1;3;5;0;1;1;0;1;0.7145;NaN
JK;0;1;1;0;10;4;0;NaN;2;0;1;0.5853;NaN
JK;0;1;1;0;9;3;0;NaN;2;0;1;1.8497;NaN
JK;0;1;1;1;2;5;1;NaN;4;1;1;0.65739;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
JK;0;2;1;0;8;4;1;NaN;5;1;1;1.558;NaN
JK;0;2;1;1;4;4;0;1;1;1;0;1.5695;NaN
JK;0;2;1;1;5;4;0;0;2;0;1;0.65354;NaN
JK;0;2;1;1;3;4;1;NaN;4;0;0;0.6187;NaN
JK;0;2;1;0;10;2;0;NaN;1;1;0;0.62425;NaN
JK;0;2;1;0;9;2;1;NaN;5;0;0;0.76586;NaN
JK;0;2;1;0;8;4;1;NaN;5;1;1;0.58117;NaN
JK;0;2;1;0;8;4;1;NaN;1;0;0;0.83224;NaN
JK;0;2;1;1;2;1;0;0;3;0;1;1.0762;NaN
JK;0;2;1;0;9;3;1;NaN;4;0;0;1.0062;NaN
JK;0;2;1;0;10;3;0;NaN;1;1;0;1.15;NaN
JK;0;2;1;0;10;5;0;NaN;3;1;0;111.6723;NaN
JK;0;2;1;0;7;3;1;NaN;3;1;1;1.7146;NaN
JK;0;2;1;1;3;4;0;0;2;0;1;0.62745;NaN
JK;0;2;1;1;5;5;1;NaN;1;0;0;0.65505;NaN
JK;0;2;1;0;10;5;1;NaN;1;0;0;1.8713;NaN
JK;0;2;1;0;6;1;1;NaN;1;0;0;0.67497;NaN
JK;0;2;1;1;2;4;0;0;2;0;1;0.62014;NaN
JK;0;2;1;1;1;2;1;NaN;1;1;1;0.63362;NaN
JK;0;2;1;1;3;1;1;NaN;3;1;1;1.6932;NaN
JK;0;2;1;0;7;3;1;NaN;3;1;1;1.1325;NaN
JK;0;2;1;1;2;4;1;NaN;5;1;1;0.64813;NaN
JK;0;2;1;0;10;1;0;NaN;1;0;1;1.4447;NaN
JK;0;2;1;1;3;5;1;NaN;3;0;0;0.88327;NaN
JK;0;2;1;1;5;1;0;1;2;0;1;0.80262;NaN
JK;0;2;1;0;6;4;1;NaN;4;1;1;0.64213;NaN
JK;0;2;1;0;8;5;0;NaN;3;0;1;0.48914;NaN
JK;0;2;1;0;9;2;0;NaN;1;0;1;0.49361;NaN
JK;0;2;1;1;5;2;1;NaN;1;0;0;0.65033;NaN
JK;0;2;1;1;4;2;1;NaN;3;0;0;0.58843;NaN
JK;0;2;1;0;6;4;0;NaN;2;0;1;0.61291;NaN
JK;0;2;1;0;7;3;0;NaN;2;1;0;1.5165;NaN
JK;0;2;1;0;10;5;1;NaN;2;1;1;0.62889;NaN
JK;0;2;1;1;2;5;1;NaN;1;1;1;2.531;NaN
JK;0;2;1;1;1;2;1;NaN;2;0;0;0.67853;NaN
JK;0;2;1;0;9;5;1;NaN;5;1;1;0.61624;NaN
JK;0;2;1;1;5;5;1;NaN;5;1;1;0.68032;NaN
JK;0;2;1;1;4;4;1;NaN;2;0;0;3.9782;NaN
JK;0;2;1;0;6;4;1;NaN;2;1;1;0.66797;NaN
JK;0;2;1;1;4;2;0;1;1;1;0;0.76215;NaN
JK;0;2;1;1;5;3;1;NaN;2;1;1;0.71774;NaN
JK;0;2;1;0;7;3;0;NaN;3;0;1;0.65804;NaN
JK;0;2;1;1;2;2;1;NaN;2;0;0;0.59671;NaN
JK;0;2;1;1;1;3;0;1;1;0;1;0.57371;NaN
JK;0;2;1;0;9;5;0;NaN;2;1;0;1.0052;NaN
JK;0;2;1;0;10;3;1;NaN;3;0;0;0.54889;NaN
JK;0;2;1;0;9;5;0;NaN;3;0;1;0.55249;NaN
JK;0;2;1;1;3;3;1;NaN;2;1;1;4.6013;NaN
JK;0;2;1;0;9;5;1;NaN;1;0;0;0.63819;NaN
JK;0;2;1;1;2;1;1;NaN;3;0;0;0.68477;NaN
JK;0;2;1;1;1;3;0;0;1;0;1;1.5025;NaN
JK;0;2;1;1;1;1;1;NaN;1;1;1;1.0273;NaN
JK;0;2;1;1;3;3;1;NaN;3;0;0;0.6798;NaN
JK;0;2;1;1;1;5;0;0;1;1;0;0.58001;NaN
JK;0;2;1;0;8;4;1;NaN;1;0;0;0.94551;NaN
JK;0;2;1;1;4;1;0;1;3;1;0;4.5842;NaN
JK;0;2;1;1;3;2;1;NaN;3;1;1;1.6784;NaN
JK;0;2;1;1;5;2;1;NaN;2;0;0;0.83678;NaN
JK;0;2;1;1;5;1;1;NaN;4;1;1;1.5692;NaN
JK;0;2;1;0;10;2;1;NaN;5;1;1;0.63232;NaN
JK;0;2;1;1;1;5;1;NaN;5;1;1;0.6384;NaN
JK;0;2;1;1;5;3;0;0;3;0;1;0.65861;NaN
JK;0;2;1;1;3;4;0;1;2;0;1;0.65309;NaN
JK;0;2;1;0;9;5;0;NaN;2;0;1;0.59424;NaN
JK;0;2;1;0;9;4;0;NaN;2;0;1;0.66177;NaN
JK;0;2;1;0;8;5;1;NaN;1;0;0;0.65143;NaN
JK;0;2;1;0;10;5;0;NaN;2;0;1;0.60568;NaN
JK;0;2;1;1;1;3;0;0;2;0;1;0.82059;NaN
JK;0;2;1;0;10;5;0;NaN;3;0;1;0.60259;NaN
JK;0;2;1;0;8;3;1;NaN;4;0;0;0.59617;NaN
JK;0;2;1;1;1;2;0;1;1;0;1;0.68516;NaN
JK;0;2;1;0;10;3;0;NaN;3;0;1;0.9996;NaN
JK;0;2;1;0;9;5;1;NaN;5;1;1;0.69521;NaN
JK;0;2;1;0;8;4;0;NaN;2;0;1;0.82581;NaN
JK;0;2;1;1;5;3;1;NaN;3;0;0;0.59742;NaN
JK;0;2;1;0;10;4;0;NaN;3;0;1;0.65444;NaN
JK;0;2;1;0;7;3;1;NaN;5;1;1;0.57157;NaN
JK;0;2;1;1;5;3;1;NaN;3;0;0;0.61918;NaN
JK;0;2;1;1;3;4;0;0;1;0;1;0.60562;NaN
JK;0;2;1;0;7;2;0;NaN;1;0;1;0.65016;NaN
JK;0;2;1;1;2;2;1;NaN;4;0;0;0.69257;NaN
JK;0;2;1;1;2;4;0;1;1;0;1;0.59127;NaN
JK;0;2;1;0;9;2;1;NaN;1;0;0;0.64526;NaN
JK;0;2;1;0;6;3;1;NaN;2;0;0;0.69237;NaN
JK;0;2;1;1;2;1;1;NaN;1;0;0;0.60664;NaN
JK;0;2;1;0;9;2;0;NaN;3;1;0;0.65114;NaN
JK;0;2;1;0;10;2;0;NaN;1;1;0;0.67732;NaN
JK;0;2;1;1;2;3;1;NaN;1;0;0;1.212;NaN
JK;0;2;1;1;1;5;1;NaN;1;0;0;1.2344;NaN
JK;0;2;1;1;4;1;1;NaN;2;0;0;0.69812;NaN
JK;0;2;1;0;10;5;1;NaN;3;1;1;0.69857;NaN
JK;0;2;1;1;3;1;1;NaN;3;0;0;1.3225;NaN
JK;0;2;1;0;6;2;0;NaN;3;0;1;0.64562;NaN
JK;0;2;1;0;9;4;0;NaN;2;0;1;0.76219;NaN
JK;0;2;1;1;5;3;1;NaN;4;0;0;0.8361;NaN
JK;0;2;1;1;1;3;0;0;1;0;1;0.64063;NaN
JK;0;2;1;1;4;4;0;1;2;0;1;0.66864;NaN
JK;0;2;1;1;2;4;0;1;3;0;1;1.5364;NaN
JK;0;2;1;1;5;5;0;0;2;0;1;0.7864;NaN
JK;0;2;1;0;8;1;1;NaN;3;0;0;1.1817;NaN
JK;0;2;1;1;4;2;0;0;1;0;1;1.018;NaN
JK;0;2;1;0;6;3;1;NaN;3;0;0;0.62686;NaN
JK;0;2;1;1;1;5;0;1;1;0;1;2.67;NaN
JK;0;2;1;0;9;5;0;NaN;2;1;0;0.78182;NaN
JK;0;2;1;0;9;3;1;NaN;2;0;0;2.0676;NaN
JK;0;2;1;0;6;3;0;NaN;1;1;0;1.6797;NaN
JK;0;2;1;0;7;2;0;NaN;3;1;0;2.1955;NaN
JK;0;2;1;1;2;3;1;NaN;3;0;0;2.4773;NaN
JK;0;2;1;0;9;2;1;NaN;5;1;1;0.70418;NaN
JK;0;2;1;1;2;5;0;0;3;0;1;0.62742;NaN
JK;0;2;1;1;5;5;0;1;1;1;0;0.59604;NaN
JK;0;2;1;0;9;5;1;NaN;5;1;1;0.64508;NaN
JK;0;2;1;1;3;5;1;NaN;3;0;0;0.70593;NaN
JK;0;2;1;1;4;4;0;0;2;1;0;0.64794;NaN
JK;0;2;1;0;9;3;1;NaN;5;0;0;0.64454;NaN
JK;0;2;1;0;10;3;0;NaN;2;0;1;0.83334;NaN
JK;0;2;1;1;1;5;0;1;2;0;1;0.8372;NaN
JK;0;2;1;1;5;2;1;NaN;2;1;1;1.0817;NaN
JK;0;2;1;0;6;1;0;NaN;3;0;1;1.0018;NaN
JK;0;2;1;0;6;5;0;NaN;1;0;1;1.2706;NaN
JK;0;2;1;0;8;3;1;NaN;3;0;0;0.98237;NaN
JK;0;2;1;1;2;4;0;0;1;0;1;0.67974;NaN
JK;0;2;1;0;8;3;0;NaN;3;0;1;0.75041;NaN
JK;0;2;1;1;5;5;0;1;2;0;1;0.97574;NaN
JK;0;2;1;1;1;5;1;NaN;5;1;1;0.47757;NaN
JK;0;2;1;1;1;2;1;NaN;2;1;1;0.58334;NaN
JK;0;2;1;0;6;5;0;NaN;2;0;1;0.52485;NaN
JK;0;2;1;0;8;1;0;NaN;2;0;1;0.59848;NaN
JK;0;2;1;0;6;4;1;NaN;3;0;0;0.64774;NaN
JK;0;2;1;0;10;1;1;NaN;3;0;0;2.5722;NaN
JK;0;2;1;0;7;4;0;NaN;2;1;0;1.6029;NaN
JK;0;2;1;1;4;2;0;1;2;0;1;1.1507;NaN
JK;0;2;1;0;6;2;1;NaN;3;0;0;2.4487;NaN
JK;0;2;1;1;5;5;1;NaN;5;1;1;0.43867;NaN
JK;0;2;1;0;7;2;1;NaN;5;1;1;0.47487;NaN
JK;0;2;1;0;6;3;0;NaN;1;0;1;0.63389;NaN
